MC161_DMSO_10uM,,"MC71"/5:MC71,,"Focused Graph"-0.002:MC61_DMSO_10uM,,"Focused Graph"-0.0025:MC169_DMSO_10uM1,,"MC67_DMSO_10uM"+0.001:MC67_DMSO_10uM,,"MC147_DMSO_10uM"+0.0017:MC147_DMSO_10uM,,"MC152_DMSO_10uM"-0.0011:MC152_DMSO_10uM,,"MC155_DMSO_10uM"-0.0015:MC155_DMSO_10uM,,MC71_DMSO_10uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
598.9966431,0.002368827816,498.9967041,0.000242480688,598.9966431,-5.136581603E-005,598.9966431,-0.0005568780471,598.9966431,0.0007959629875,598.9966431,0.0004125301493,598.9966431,0.001351082698,598.9966431,-0.0002542649163,599.015625,0.001396980369,
597.9980469,0.00231472007,498.0115051,0.0002504346776,597.9980469,-0.0001124150585,597.9980469,-0.0005582561716,597.9980469,0.0006353681092,597.9980469,0.0006347538438,597.9980469,0.001396693988,597.9980469,-9.582610801E-005,598.0170288,0.0013948509,
596.9991455,0.002400322352,496.9881897,0.0002641741594,596.9991455,-3.794836812E-005,596.9991455,-0.0003801581915,596.9991455,0.0004345010966,596.9991455,0.0005660196766,596.9991455,0.001258130651,596.9991455,0.0001264803577,597.0181274,0.001508792862,
596.000061,0.002796775429,496.0025635,0.0002622423926,596.000061,-0.0003755463986,596.000061,-0.000380002195,596.000061,0.0005302685313,596.000061,0.000843708578,596.000061,0.00199795072,596.000061,-0.0001183672575,595.9819946,0.001908436534,
595.0005493,0.003160708817,495.0167542,0.0002595525584,595.0005493,0.0001823543571,595.0005493,-0.0003400708083,595.0005493,0.0004713680246,595.0005493,0.0003527598456,595.0005493,0.001586428145,595.0005493,0.0004153525224,594.9825439,0.001421911642,
594.0008545,0.002622175962,493.9927673,0.0002475842484,594.0008545,0.0002594997641,594.0008545,-7.966067642E-006,594.0008545,0.0005797635531,594.0008545,0.001238129335,594.0008545,0.001559444703,594.0008545,4.061474465E-005,593.9829102,0.001347122015,
593.0009155,0.002993834438,493.0065613,0.0002695698349,593.0009155,-0.0002765399404,593.0009155,-0.0006429363275,593.0009155,0.0002616871498,593.0009155,0.0005300818011,593.0009155,0.001458480023,593.0009155,-9.431981016E-005,592.9829712,0.001560670207,
592.0007324,0.003083272837,491.9821777,0.0002736881725,592.0007324,0.0001821983606,592.0007324,3.895140253E-005,592.0007324,0.001003158162,592.0007324,0.001040512347,592.0007324,0.001902383985,592.0007324,0.0005008243024,591.9828491,0.001960257534,
591.0002441,0.00263235881,490.9955444,0.0002783001692,591.0002441,5.936645903E-005,591.0002441,-0.0004451849964,591.0002441,0.0009744254639,591.0002441,0.0006947179791,591.0002441,0.002094711876,591.0002441,1.441687346E-006,590.9822998,0.001475466881,
589.9995117,0.002956615295,490.0086975,0.0002911402262,589.9995117,0.0002197416034,589.9995117,0.0001129829325,589.9995117,0.0008526821039,589.9995117,0.0009047867497,589.9995117,0.0017536534,589.9995117,0.0002180024749,589.9816284,0.00206948421,
588.9985962,0.0024574087,488.9836731,0.0002776976908,588.9985962,-0.0004752055975,588.9985962,-0.0009079977171,588.9985962,0.0008892740007,588.9985962,0.000462861266,588.9985962,0.001431973185,588.9985962,4.838220775E-005,589.0177002,0.001456272439,
587.9972534,0.002998265438,487.99646,0.0002973375667,587.9972534,0.0001192693599,587.9972534,-0.0001687281765,587.9972534,0.001213119715,587.9972534,0.001064395299,587.9972534,0.002142931102,587.9972534,9.319733363E-005,588.0164795,0.001997417537,
586.9958496,0.003014556598,487.0090332,0.0003006519983,586.9958496,-0.0003338417737,586.9958496,-0.000341657782,586.9958496,0.0006528009544,586.9958496,0.0004772131797,586.9958496,0.001982777379,586.9958496,0.0001440972555,587.0150146,0.001853008056,
585.9940796,0.003134999657,485.9833069,0.0002843927359,585.9940796,0.0003076153807,585.9940796,-0.0003458983265,585.9940796,0.0007326285122,585.9940796,0.0005060733529,585.9940796,0.001877127215,585.9940796,1.253350638E-005,586.0133057,0.001875313814,
584.9920044,0.002815586282,484.9954834,0.0003083151823,584.9920044,-0.000267911586,584.9920044,-0.0005669407547,584.9920044,0.000576194725,584.9920044,0.001051626634,584.9920044,0.001924227457,584.9920044,-0.0002221508184,585.0112915,0.001542147482,
583.9898071,0.002411645371,484.0074463,0.0003191538854,583.9898071,9.669107385E-005,583.9898071,-0.0001935556065,583.9898071,0.0009509747615,583.9898071,0.0003225165419,583.9898071,0.001309016254,583.9898071,-0.0001369862584,584.0090332,0.00191298651,
582.9872437,0.002800214337,482.9811707,0.0003178132756,582.9872437,-0.0001490977593,582.9872437,-0.0009537999285,582.9872437,0.000309600844,582.9872437,0.0001112332102,582.9872437,0.001539702993,582.9872437,-0.0002641297178,583.0065308,0.001448896248,
581.9844971,0.003125717398,481.9927368,0.000338642014,581.9844971,0.0002420141827,581.9844971,-0.0002252773847,581.9844971,0.0007231084746,581.9844971,0.001106271287,581.9844971,0.001837277086,581.9844971,0.00020285137,582.0037231,0.001923984732,
581.0185547,0.0031753371,481.0041199,0.0003282685939,581.0185547,0.000330646988,581.0185547,-0.0002474996727,581.0185547,0.001140428241,581.0185547,0.000623856904,581.0185547,0.002056588884,581.0185547,0.0006132866256,581.0007324,0.002068001544,
580.0153198,0.002992505208,480.0152283,0.0003459394793,580.0153198,4.802667536E-005,580.0153198,-0.0003931382671,580.0153198,0.000733922061,580.0153198,0.0004351397511,580.0153198,0.001491186209,580.0153198,0.000595130492,579.9974365,0.001499415608,
579.0117188,0.003220424755,478.9882202,0.0003713711048,579.0117188,-5.914038047E-005,579.0117188,-0.0005198495928,579.0117188,0.0006884965114,579.0117188,0.0008900073008,579.0117188,0.001613569446,579.0117188,0.0002381181112,578.9939575,0.00175594748,
578.0079956,0.002959377831,477.9989319,0.0003895084374,578.0079956,0.0001327961218,578.0079956,-0.000432284316,578.0079956,0.0005245280918,578.0079956,0.0005765537499,578.0079956,0.00170899462,578.0079956,0.0001326904166,577.9901123,0.001665067044,
577.0038452,0.003418928478,477.009491,0.0003975539585,577.0038452,-0.0001733518438,577.0038452,-1.109042205E-005,577.0038452,0.0008722456987,577.0038452,0.0007828456,577.0038452,0.001633053878,577.0038452,0.0001586485887,576.986145,0.001682061818,
575.9995728,0.003358037444,475.9818726,0.0004100891238,575.9995728,0.0005867329892,575.9995728,-0.0003329948522,575.9995728,0.001203822205,575.9995728,0.001088538207,575.9995728,0.00212352816,575.9995728,0.0004626759328,575.9818115,0.001886233105,
574.9950562,0.002975041978,474.9920044,0.000436627015,574.9950562,-8.449156303E-005,574.9950562,-0.0005992593942,574.9950562,0.0007097600028,574.9950562,0.0008088843897,574.9950562,0.00178844016,574.9950562,0.0002778063063,575.0144653,0.002054346958,
573.9902954,0.003013540059,474.0019836,0.0004952357849,573.9902954,-6.062246393E-005,573.9902954,-0.0007577753859,573.9902954,0.0004659903352,573.9902954,0.0003809407353,573.9902954,0.001979596913,573.9902954,-7.790653035E-005,574.0096436,0.001609669649,
572.9851685,0.00327782752,473.0117493,0.000463912118,572.9851685,0.000133550493,572.9851685,-0.0003883261234,572.9851685,0.0007133816835,572.9851685,0.0006041810848,572.9851685,0.001940780086,572.9851685,0.0002194318222,573.0046997,0.001545810373,
572.0170898,0.003112159669,471.9832153,0.0005148467608,572.0170898,-0.0002374768956,572.0170898,-0.0003659031354,572.0170898,0.0007110016886,572.0170898,0.000747458078,572.0170898,0.001733564073,572.0170898,-5.393475294E-005,571.9993896,0.001390436199,
571.0115967,0.003356393892,470.9926147,0.0005298157921,571.0115967,0.0002203399781,571.0115967,-0.000415872084,571.0115967,0.0007700382266,571.0115967,0.0005204266636,571.0115967,0.001930379076,571.0115967,0.0003456771374,570.9937744,0.00186657859,
570.0057983,0.002949865069,470.0018311,0.0005853705225,570.0057983,-1.212651841E-005,570.0057983,-0.000464040786,570.0057983,0.0008581681177,570.0057983,0.0003925542114,570.0057983,0.001881505828,570.0057983,0.0003556077136,569.9880371,0.001766915782,
568.9996338,0.003017736832,469.0108032,0.0006168527179,568.9996338,0.0003915764391,568.9996338,-0.0002362844534,568.9996338,0.0007231602212,568.9996338,0.0005665359786,568.9996338,0.002221830422,568.9996338,0.0002305291127,568.9819946,0.001663066098,
567.9934082,0.003083351068,467.9815674,0.0006630148855,567.9934082,-0.0001850754488,567.9934082,-0.0005328254774,567.9934082,0.0007404930657,567.9934082,0.000681908452,567.9934082,0.001852601534,567.9934082,-0.0001280793222,568.0129395,0.001281691715,
566.9868774,0.003584191436,466.9902039,0.0007596065989,566.9868774,0.0001658604015,566.9868774,-0.0002850715537,566.9868774,0.0008221998578,566.9868774,0.0009807589231,566.9868774,0.002141888021,566.9868774,0.0004502204247,567.0064087,0.001732192468,
566.017395,0.003080613678,465.9985962,0.0007970194565,566.017395,0.0004068296403,566.017395,-0.0006418965058,566.017395,0.0004150089226,566.017395,0.0003415603423,566.017395,0.001827191329,566.017395,0.000291634351,565.9996338,0.001576829469,
565.0103149,0.003110569436,465.0068359,0.0008733106079,565.0103149,-0.0001739496365,565.0103149,-0.0007185806753,565.0103149,0.0007799215382,565.0103149,0.0006438434357,565.0103149,0.001734788762,565.0103149,0.0003903409233,564.9926147,0.001251706039,
564.0030518,0.003488961142,464.0149231,0.0009470099467,564.0030518,0.0003322085831,564.0030518,-0.0004461212084,564.0030518,0.001166323316,564.0030518,0.0008664439665,564.0030518,0.002174384892,564.0030518,0.0007957227062,563.9853516,0.001923204749,
562.9954834,0.002979889978,462.9845886,0.001074571162,562.9954834,-1.844554208E-005,562.9954834,-0.0009402650176,562.9954834,0.0002798803034,562.9954834,0.000648956513,562.9954834,0.001957881032,562.9954834,-0.000481643714,563.0151978,0.001249784953,
561.9877319,0.003234637901,461.9923096,0.001205275534,561.9877319,0.0002060299739,561.9877319,-0.0005706589436,561.9877319,0.0007915644674,561.9877319,0.0005779479397,561.9877319,0.002037033206,561.9877319,0.0001297282288,562.0073853,0.001612631604,
561.0170288,0.003187280148,460.9997559,0.001334899105,561.0170288,0.000158628216,561.0170288,-0.0007233113283,561.0170288,0.0007658469258,561.0170288,0.000518258079,561.0170288,0.001884425059,561.0170288,0.000126558356,560.9993286,0.001617854112,
560.0087891,0.003398447996,460.0070496,0.001490994124,560.0087891,-6.665475667E-006,560.0087891,-0.0008580333088,560.0087891,0.0003583469661,560.0087891,0.0003971480764,560.0087891,0.002024857095,560.0087891,0.0002631730167,559.9910889,0.001668730984,
559.0001831,0.003472443437,459.0141296,0.001652514562,559.0001831,7.19029922E-005,559.0001831,-0.000702647143,559.0001831,0.0009678508504,559.0001831,0.0007533471799,559.0001831,0.001915312605,559.0001831,0.0001683410956,558.9825439,0.001653685584,
557.9914551,0.00346610276,457.9828186,0.001827722415,557.9914551,0.000329554081,557.9914551,-0.0004131149035,557.9914551,0.000826857402,557.9914551,0.000272150035,557.9914551,0.001949278405,557.9914551,0.0003428955097,558.0111694,0.001456532278,
556.9824829,0.003641720628,456.989563,0.00206669257,556.9824829,0.0002781832591,556.9824829,-0.0001371062826,556.9824829,0.001086364267,556.9824829,0.0007253488293,556.9824829,0.0020697047,556.9824829,0.000641198596,557.0021973,0.001538458513,
556.0106812,0.003698813729,455.9961243,0.002278760541,556.0106812,0.0001510318834,556.0106812,-0.000709067448,556.0106812,0.0004414295545,556.0106812,0.0004136142088,556.0106812,0.002078335965,556.0106812,0.0003589353291,555.993042,0.001691235113,
555.0010986,0.003995442763,455.0024719,0.002564358758,555.0010986,0.0004203654826,555.0010986,-0.0002179911826,555.0010986,0.0009359111427,555.0010986,0.001077629859,555.0010986,0.002555425512,555.0010986,0.000638180878,554.9835205,0.001901000622,
553.991394,0.003375855042,454.0085754,0.002825330244,553.991394,0.0001876878086,553.991394,-0.0004730913788,553.991394,0.000321179512,553.991394,0.0005028722808,553.991394,0.002082038671,553.991394,0.0001364060445,554.0112305,0.001514429692,
552.9814453,0.003748525167,453.0145874,0.003143175971,552.9814453,0.0004027690738,552.9814453,-0.0005501694977,552.9814453,0.0007426145021,552.9814453,0.0007630592445,552.9814453,0.002203623531,552.9814453,0.0001685230527,553.0012817,0.001353042433,
552.008667,0.003833052469,451.9821472,0.003449825104,552.008667,0.000388791319,552.008667,-0.0002730248962,552.008667,0.001129371463,552.008667,0.0006502476754,552.008667,0.002260150388,552.008667,0.0005380136427,551.9910889,0.001805124921,
550.99823,0.003547991626,450.9877625,0.003878053976,550.99823,0.0001231711358,550.99823,-0.0003178275656,550.99823,0.001022625016,550.99823,0.0008094010409,550.99823,0.00230650953,550.99823,0.0004550048616,551.0180664,0.001887169085,
549.9875488,0.003615356516,449.9931946,0.004297573585,549.9875488,-0.0002140582073,549.9875488,-0.0004629746545,549.9875488,0.0007833367563,549.9875488,0.000415111077,549.9875488,0.002114087809,549.9875488,4.58622817E-005,550.0073853,0.001367739867,
549.0140381,0.003978095949,448.9984436,0.004777609836,549.0140381,0.0002780272625,549.0140381,-0.0003656428307,549.0140381,0.000886375492,549.0140381,0.0007194600767,549.0140381,0.002352090785,549.0140381,0.0004955451004,548.996521,0.001614008681,
548.0028687,0.003835376818,448.0035095,0.005163412541,548.0028687,0.0001590964384,548.0028687,-0.0005115282256,548.0028687,0.0003688929719,548.0028687,0.000550787081,548.0028687,0.002278385684,548.0028687,0.0001661323477,547.9853516,0.001498740283,
546.9915161,0.003961245995,447.0083618,0.00567502249,546.9915161,0.0002489355393,546.9915161,-0.0004572267644,546.9915161,0.0006304539274,546.9915161,0.0005688080564,546.9915161,0.002389561385,546.9915161,0.00031445676,547.0114746,0.001594210626,
546.017334,0.004304117057,446.0130615,0.006178634241,546.017334,0.0004107602872,546.017334,-0.0001912394073,546.017334,0.000900039915,546.017334,0.0008869584999,546.017334,0.002391701099,546.017334,0.0004062524531,545.9998169,0.001922398689,
545.0054321,0.003693331266,445.0175476,0.006815829314,545.0054321,-6.106449291E-005,545.0054321,-0.0007100551156,545.0054321,0.0005404567346,545.0054321,0.000697713811,545.0054321,0.002093329793,545.0054321,-6.437546108E-005,544.9879761,0.001315600006,
543.9933472,0.003758838866,443.9836426,0.00746752182,543.9933472,0.0002652765252,543.9933472,-0.0007280157879,543.9933472,0.0004976369673,543.9933472,0.0004213054199,543.9933472,0.002354491502,543.9933472,7.511477452E-005,544.0133057,0.001355431392,
543.0184326,0.004123422783,442.9877625,0.008122702129,543.0184326,0.0005644168705,543.0184326,-0.000482219737,543.0184326,0.0007006543456,543.0184326,0.0008463437553,543.0184326,0.002594897756,543.0184326,0.0003023436293,543.0009766,0.001469934476,
542.0059204,0.003966810182,441.9916992,0.008761739358,542.0059204,0.0005058324896,542.0059204,-0.0004652631469,542.0059204,0.0005771774449,542.0059204,0.0008099177503,542.0059204,0.002559993882,542.0059204,0.0003619770287,541.9884033,0.001692690304,
540.993042,0.003837518394,440.9954834,0.009510775097,540.993042,0.0004267168697,540.993042,-0.0007397899171,540.993042,0.0005279930192,540.993042,0.0006890362129,540.993042,0.002395250136,540.993042,0.0001814380521,541.0131836,0.001553006354,
540.0175171,0.003749021096,439.9991455,0.01023427863,540.0175171,0.0005501995329,540.0175171,-0.0007829590468,540.0175171,0.0005959527916,540.0175171,0.0005076738307,540.0175171,0.002117164899,540.0175171,0.0001039016061,540.000061,0.001351510407,
539.0042725,0.003849609988,439.0025024,0.01117491722,539.0042725,0.000278912019,539.0042725,-0.0008109736955,539.0042725,0.0006881343434,539.0042725,0.0003342316486,539.0042725,0.002143374644,539.0042725,-3.519584425E-006,538.9868164,0.00118185149,
537.9907837,0.004209617618,438.0057678,0.01205126196,537.9907837,0.000463005621,537.9907837,-0.0006034192629,537.9907837,0.0005852978211,537.9907837,0.0005245571956,537.9907837,0.002749087755,537.9907837,0.00018289336,538.0109253,0.001432793564,
537.0145874,0.003951789811,437.0088806,0.01294692792,537.0145874,0.0005494705401,537.0145874,-0.0005374280736,537.0145874,0.0006399719277,537.0145874,0.0008234544075,537.0145874,0.00281174574,537.0145874,0.0001612211345,536.9971313,0.001515183016,
536.0006104,0.004272641148,436.0117188,0.0139723625,536.0006104,0.0006630648859,536.0006104,-0.0003828634508,536.0006104,0.000721711549,536.0006104,0.0007653839421,536.0006104,0.00265210215,536.0006104,0.0003778096288,535.9831543,0.001595301786,
534.9863892,0.004150837194,435.0144348,0.01515050698,534.9863892,0.0007708009798,534.9863892,-0.0002527816687,534.9863892,0.0007108982536,534.9863892,0.001050075749,534.9863892,0.002807174344,534.9863892,0.0002475004876,535.0065308,0.001521807048,
534.0094604,0.004510859028,434.0169373,0.01641510054,534.0094604,0.0009637563489,534.0094604,-0.0002017009538,534.0094604,0.001080823597,534.0094604,0.001318298047,534.0094604,0.003004973289,534.0094604,0.000497573521,533.9921265,0.001834368915,
532.994812,0.004730653483,432.9809875,0.01772729866,532.994812,0.0009035023395,532.994812,-0.0002601973247,532.994812,0.001003960613,532.994812,0.0009764172719,532.994812,0.002925801091,532.994812,0.0004072404699,533.0150146,0.001816016505,
532.0174561,0.004166465718,431.9831848,0.01922656037,532.0174561,0.0008268156089,532.0174561,-0.0008122731233,532.0174561,0.0008083826397,532.0174561,0.0005927167367,532.0174561,0.002551744692,532.0174561,0.0002949874615,532.0001221,0.001489908667,
531.0023804,0.004235913511,430.9851379,0.02085073851,531.0023804,0.0009462421294,531.0023804,-0.0006620696513,531.0023804,0.0007142094546,531.0023804,0.001008722116,531.0023804,0.002777581802,531.0023804,0.0003702181857,530.9849243,0.001380827744,
529.9869385,0.003957902547,429.986969,0.02257167734,529.9869385,0.0003656265326,529.9869385,-0.001012766617,529.9869385,0.0001137927175,529.9869385,0.000558738946,529.9869385,0.0022069884,529.9869385,-0.0003284271806,530.0072632,0.001073833904,
529.0089722,0.004649718758,428.9886169,0.02465069667,529.0089722,0.001365550328,529.0089722,-0.0002144260798,529.0089722,0.00121513987,529.0089722,0.001232388895,529.0089722,0.003312000073,529.0089722,0.0005795240868,528.9916382,0.001899934607,
527.9931641,0.004681745544,427.9900818,0.02691814862,527.9931641,0.001463284716,527.9931641,-0.0002669885289,527.9931641,0.0009944605408,527.9931641,0.001351973275,527.9931641,0.002996506635,527.9931641,0.0004716210533,528.0134277,0.001725045498,
527.0147705,0.004848589189,426.9913635,0.02933886275,527.0147705,0.0009950855747,527.0147705,-0.0004361597821,527.0147705,0.0008095728699,527.0147705,0.001102703856,527.0147705,0.002917153295,527.0147705,0.0004313430982,526.9973755,0.001375997672,
525.9984741,0.00431588199,425.9925232,0.03224150464,525.9984741,0.001404944109,525.9984741,-0.0004990717862,525.9984741,0.0008652586257,525.9984741,0.001232750947,525.9984741,0.002918538172,525.9984741,0.0002721659839,526.0187378,0.001440637046,
524.9819946,0.004281450994,424.9934998,0.03512546793,524.9819946,0.001282313606,524.9819946,-0.0004876551684,524.9819946,0.0006715795607,524.9819946,0.0009840668645,524.9819946,0.002863544971,524.9819946,0.000233180006,525.0023193,0.001204070868,
524.0029297,0.004759964067,423.9942627,0.03835397959,524.0029297,0.001059627393,524.0029297,-0.0006978122983,524.0029297,0.0008041909896,524.0029297,0.001126280054,524.0029297,0.003060899209,524.0029297,0.0005155696999,523.9855347,0.001408043434,
522.9859009,0.004377142992,422.9948425,0.04228190333,522.9859009,0.001027459512,522.9859009,-0.0006036272971,522.9859009,0.0005008431617,522.9859009,0.0008895422216,522.9859009,0.002791189356,522.9859009,-4.094839096E-005,523.0062866,0.001293530688,
522.0064087,0.004691584036,421.9953003,0.04616792873,522.0064087,0.001481811283,522.0064087,-0.0006134808064,522.0064087,0.0008201298187,522.0064087,0.001046818914,522.0064087,0.00280244695,522.0064087,0.0002208872465,521.9891357,0.001183045446,
520.9889526,0.004575313069,420.995575,0.05029769614,520.9889526,0.001765679801,520.9889526,-0.0008151056245,520.9889526,0.0006202119403,520.9889526,0.001101566479,520.9889526,0.003133822232,520.9889526,3.360072151E-005,521.0093994,0.0009122730116,
520.0090332,0.004932964221,419.995636,0.05470801145,520.0090332,0.00187280192,520.0090332,-0.000587819377,520.0090332,0.001021770644,520.0090332,0.001147789415,520.0090332,0.003059879877,520.0090332,0.000211323495,519.9917603,0.001534068375,
518.9912109,0.00491073681,418.995575,0.05928529426,518.9912109,0.001636943547,518.9912109,-0.0002827038988,518.9912109,0.000959360972,518.9912109,0.001553147915,518.9912109,0.003008893225,518.9912109,0.0002759088529,519.0115967,0.001677930006,
518.0108032,0.004659321159,417.9953613,0.06438815594,518.0108032,0.002228568075,518.0108032,-0.000471296953,518.0108032,0.001089186408,518.0108032,0.001739167259,518.0108032,0.003473743331,518.0108032,0.0002048783936,517.9935303,0.001705580158,
516.9925537,0.004880290013,416.9949036,0.06904186308,516.9925537,0.002035442041,516.9925537,-0.0005650426028,516.9925537,0.000817490567,516.9925537,0.001193448319,516.9925537,0.003433641978,516.9925537,8.446769789E-005,517.0129395,0.001384515315,
516.0116577,0.004873640835,415.9943542,0.07418142259,516.0116577,0.002249924233,516.0116577,-0.0002475515939,516.0116577,0.00104315416,516.0116577,0.001318504917,516.0116577,0.003518453334,516.0116577,0.0005144514143,515.9944458,0.001650073682,
514.992981,0.005337109324,414.9935303,0.07869158685,514.992981,0.002569949953,514.992981,-2.056127414E-006,514.992981,0.001074558008,514.992981,0.001900481293,514.992981,0.004082259256,514.992981,0.0006047806237,515.0134277,0.001965302275,
514.0117188,0.005391201936,413.9927063,0.08350854367,514.0117188,0.002705269726,514.0117188,-0.0004222446587,514.0117188,0.001018172363,514.0117188,0.00185259874,514.0117188,0.003653892316,514.0117188,0.000698849326,513.9944458,0.001619464951,
512.9925537,0.005085761193,412.9915466,0.08773102611,512.9925537,0.002832124243,512.9925537,-0.0003259966616,512.9925537,0.0009782563429,512.9925537,0.00176616956,512.9925537,0.003648187499,512.9925537,0.0002656941069,513.0130615,0.001967694378,
512.0108643,0.004809928127,411.9903259,0.0922588259,512.0108643,0.003026442835,512.0108643,-0.0005749490811,512.0108643,0.001069690683,512.0108643,0.001629854669,512.0108643,0.003902298864,512.0108643,0.0001802947372,511.9936218,0.001687285025,
510.9912109,0.005580133758,410.9888611,0.09622901678,510.9912109,0.003294448135,510.9912109,-0.0004042973742,510.9912109,0.000759999908,510.9912109,0.0019103745,510.9912109,0.004129599314,510.9912109,0.0004093725001,511.0118103,0.001789269038,
510.0091553,0.005329116713,409.9872742,0.09956215322,510.0091553,0.003143489594,510.0091553,-0.0008029957535,510.0091553,0.0005162537564,510.0091553,0.001789833652,510.0091553,0.003613565117,510.0091553,0.0002841224195,509.9919128,0.001440299442,
508.9890137,0.005262821447,408.9855042,0.1027905196,508.9890137,0.003358493792,508.9890137,-0.0004382405896,508.9890137,0.0006190739223,508.9890137,0.001723323949,508.9890137,0.003806914669,508.9890137,0.0004101265222,509.0096436,0.001286053448,
508.0065308,0.005251476541,407.983551,0.1053731441,508.0065308,0.003644142998,508.0065308,-0.0006284557749,508.0065308,0.0004552351311,508.0065308,0.001880566357,508.0065308,0.004206056241,508.0065308,0.0002359609352,507.9893494,0.001357456786,
506.9860535,0.005775836762,406.9814453,0.1079034805,506.9860535,0.004016743973,506.9860535,-0.000486276811,506.9860535,0.0009319770616,506.9860535,0.002561977599,506.9860535,0.004608529154,506.9860535,0.0003439353313,507.0066833,0.001863562851,
506.0031128,0.006139519624,406.0177917,0.1098886356,506.0031128,0.004758779891,506.0031128,-0.0003772187047,506.0031128,0.001148973475,506.0031128,0.002647242043,506.0031128,0.00483961124,506.0031128,0.0001791513059,505.9859619,0.001867618528,
504.9822083,0.005802961998,405.0153503,0.1116887331,504.9822083,0.004715452902,504.9822083,-0.0004592554178,504.9822083,0.0009317700169,504.9822083,0.00294142589,504.9822083,0.004708996043,504.9822083,0.0002659540623,505.0027771,0.001791842282,
503.9987793,0.006020471454,404.0127563,0.1131535321,503.9987793,0.004930789582,503.9987793,-0.0004121004604,503.9987793,0.001222028979,503.9987793,0.002930963878,503.9987793,0.00496724667,503.9987793,0.0006734309718,503.9816895,0.001837202464,
503.0152588,0.006255710963,403.0100098,0.1146211028,503.0152588,0.005915298127,503.0152588,-8.228956722E-005,503.0152588,0.001435931423,503.0152588,0.003287819214,503.0152588,0.005276189651,503.0152588,0.0007205482107,502.9980774,0.00198204862,
501.9936829,0.006037663668,402.0070801,0.1160387173,501.9936829,0.005608657375,501.9936829,-0.0003768287133,501.9936829,0.0004796415451,501.9936829,0.002913831268,501.9936829,0.005155763589,501.9936829,0.0004850651603,502.0143738,0.001468324102,
501.0096436,0.005975748412,401.0039978,0.1175169349,501.0096436,0.005742924288,501.0096436,-0.0004160802346,501.0096436,0.0003905027406,501.0096436,0.002920580329,501.0096436,0.004837538116,501.0096436,0.0001690947684,500.9925842,0.001401602989,
499.9876709,0.006067141891,400.0007629,0.1188404709,499.9876709,0.006258272566,499.9876709,-0.0005731290439,499.9876709,0.0007402343908,499.9876709,0.003467825474,499.9876709,0.005253887735,499.9876709,0.0003818653058,500.0083923,0.001433884376,
499.0032349,0.006775606889,398.9973755,0.1203009933,499.0032349,0.006857577711,499.0032349,-0.0004318421707,499.0032349,0.001064512646,499.0032349,0.003839429468,499.0032349,0.005738425069,499.0032349,0.0004277029075,498.9861145,0.001758078695,
498.0186768,0.006443994585,397.9938049,0.1218065619,498.0186768,0.007239240222,498.0186768,-0.000404557446,498.0186768,0.0007761440938,498.0186768,0.003991715144,498.0186768,0.005685151089,498.0186768,0.000313053024,498.0014954,0.001694899285,
496.9960632,0.006576351356,396.9900818,0.1236162931,496.9960632,0.007527719252,496.9960632,-0.0006354491925,496.9960632,0.00103357539,496.9960632,0.004010764416,496.9960632,0.005913491827,496.9960632,0.0003733899212,497.0167236,0.001558072283,
496.0110168,0.007319633849,395.9861755,0.1257242262,496.0110168,0.00811113324,496.0110168,-0.0001607122831,496.0110168,0.0009382923017,496.0110168,0.004631439224,496.0110168,0.006258545443,496.0110168,0.0002935058437,495.993927,0.001850980334,
494.9879761,0.007003574166,394.9821472,0.1272937357,494.9879761,0.008708385751,494.9879761,-0.0005356078036,494.9879761,0.0008567189798,494.9879761,0.004586433992,494.9879761,0.006513794418,494.9879761,0.0004568770528,495.0086975,0.001980514498,
494.0025635,0.007471166085,394.016571,0.1290038526,494.0025635,0.009324555285,494.0025635,-0.0002982628066,494.0025635,0.0006965154316,494.0025635,0.00485724071,494.0025635,0.006612621248,494.0025635,0.0004871194251,493.9854126,0.001860391232,
493.0168457,0.007599147502,393.0121765,0.1307358742,493.0168457,0.009510557167,493.0168457,-0.0004673437215,493.0168457,0.0007774895057,493.0168457,0.005314651877,493.0168457,0.006004420109,493.0168457,0.0004707889166,492.9998169,0.001776506659,
491.9931641,0.007694598287,392.0076599,0.132278651,491.9931641,0.010333254,491.9931641,-0.000379299745,491.9931641,0.0007880974445,491.9931641,0.005721124355,491.9931641,0.006979327649,491.9931641,0.0009329644963,492.0139771,0.001877705683,
491.0071106,0.007923417725,391.0029907,0.1336053908,491.0071106,0.01074869279,491.0071106,-0.0003913955297,491.0071106,0.0007417866727,491.0071106,0.005823265761,491.0071106,0.007231016643,491.0071106,0.0004785901401,490.9901428,0.001621309784,
489.9830017,0.008470284753,389.9981079,0.1345535666,489.9830017,0.01155809034,489.9830017,-0.0002076341771,489.9830017,0.0008748852997,489.9830017,0.006326772738,489.9830017,0.00756225083,489.9830017,0.0007641317789,490.0038147,0.001789788832,
488.996582,0.00862206053,388.9931335,0.1350811571,488.996582,0.01229357813,488.996582,-0.0003364027943,488.996582,0.0009615869494,488.996582,0.006592332385,488.996582,0.007602682337,488.996582,0.0001490602735,489.017395,0.001831899397,
